#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:concatenate" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:concatenate" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:concatenate" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:concatenate" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.concatenate" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:concatenate" name="distribution" x="@BDBirthRate.t:concatenate">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:concatenate" name="distribution" x="@BDDeathRate.t:concatenate">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:concatenate" name="distribution">
#            <parameter id="clockRate.c:concatenate" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="All.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="All" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="bce" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="cdf" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ebw" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="ecr" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pae" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="pau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="rrc" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="sau" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="seo" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="stm" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="ES.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="ES" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="57.0" name="distr" offset="176.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="Firmicute.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="Firmicute" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="bce"/>
#                <taxon idref="cdf"/>
#                <taxon idref="sau"/>
#            </taxonset>
#            <Uniform id="Uniform.7" lower="2587.0" name="distr" offset="3352.0" upper="Infinity"/>
#        </distribution>
#        <distribution id="proteobacteria.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:concatenate">
#            <taxonset id="proteobacteria" spec="beast.evolution.alignment.TaxonSet">
#                <taxon idref="ebw"/>
#                <taxon idref="ecr"/>
#                <taxon idref="rrc"/>
#                <taxon idref="seo"/>
#                <taxon idref="stm"/>
#            </taxonset>
#            <Uniform id="Uniform.8" lower="2801.0" name="distr" offset="3634.0" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@concatenate" id="treeLikelihood.concatenate" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:concatenate">
#            <siteModel id="SiteModel.s:concatenate" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:concatenate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:concatenate" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:concatenate" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="WAG.s:concatenate" spec="beast.evolution.substitutionmodel.WAG"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:concatenate" id="StrictClock.c:concatenate" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.concatenate	TreeHeight	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(ES)	logP(mrca(ES))	mrca.age(ES)	monophyletic(Firmicute)	logP(mrca(Firmicute))	mrca.age(Firmicute)	monophyletic(proteobacteria)	logP(mrca(proteobacteria))	mrca.age(proteobacteria)	monophyletic(All)	logP(mrca(All))	mrca.age(All)	clockRate
4532000	-81435.70107076644	-81338.68467133629	-97.01639943015432	-81338.68467133629	15079.019472634069	-90.10864415117219	2.0539878470893368E-4	0.042423138349371184	1	0.0	370.5318237372951	1	0.0	10117.49609066835	0	0.0	14391.016256137144	0	0.0	15079.019472634069	3.130443852805789E-5
4533000	-81433.80485997928	-81334.88901260788	-98.91584737140307	-81334.88901260788	19991.271737031006	-92.00809209242094	1.295282145294574E-4	0.05301365016613394	1	0.0	455.2019427465331	1	0.0	13722.210263384248	0	0.0	18531.620224820756	0	0.0	19991.271737031006	2.3978893231755014E-5
4534000	-81436.88855323255	-81336.37864351047	-100.5099097220788	-81336.37864351047	21752.601143430948	-93.60215444309667	1.2585780669795588E-4	0.6276034281816569	1	0.0	504.7067968776845	1	0.0	14963.306542174747	0	0.0	20130.684512829393	0	0.0	21752.601143430948	2.1781436603449433E-5
4535000	-81428.79436220063	-81336.62245333074	-92.17190886989107	-81336.62245333074	10171.162904361727	-85.26415359090893	1.6504463685362782E-4	0.6071772039918292	1	0.0	246.29654160609567	1	0.0	7050.704728554744	0	0.0	9557.013246036893	0	0.0	10171.162904361727	4.6480117513907E-5
4536000	-81439.68562992381	-81348.09024613348	-91.59538379033322	-81348.09024613348	9836.58615134955	-84.68762851135108	1.1133583695779749E-4	0.6972050874148132	1	0.0	265.6414986393867	1	0.0	6733.9234664748665	0	0.0	9617.684527490881	0	0.0	9836.58615134955	4.8330156274283715E-5
4537000	-81431.82078189908	-81340.19971285632	-91.62106904275554	-81340.19971285632	9864.856930119031	-84.7133137637734	1.0499504025595427E-4	0.6984475607435409	1	0.0	274.92228110949355	1	0.0	6667.173072658222	0	0.0	9356.813468883174	0	0.0	9864.856930119031	4.845519648821889E-5
4538000	-81433.28229422988	-81338.72248332224	-94.55981090763943	-81338.72248332224	11374.413228935755	-87.6520556286573	2.759688315030045E-4	0.0065495977517490145	1	0.0	318.62397189683054	1	0.0	7813.954905088076	0	0.0	10769.748871032869	0	0.0	11374.413228935755	4.226265278650517E-5
4539000	-81428.71301336188	-81336.02670747	-92.68630589188535	-81336.02670747	8823.328793249739	-85.77855061290322	2.8479970803832775E-4	0.7410798713057665	1	0.0	236.68034335370717	1	0.0	6049.889086341167	0	0.0	8367.55072657998	0	0.0	8823.328793249739	5.3412470823860696E-5
4540000	-81439.3038187366	-81340.14420218248	-99.1596165541252	-81340.14420218248	22003.977024465017	-92.25186127514306	1.8700220820979236E-5	0.9569632088224617	1	0.0	514.5332937395244	1	0.0	15725.447049640386	0	0.0	21066.060374344273	0	0.0	22003.977024465017	2.100541984019587E-5
4541000	-81428.27215554015	-81334.91507855894	-93.3570769812026	-81334.91507855894	11808.6225948777	-86.44932170222046	6.376980111658479E-5	0.750015571628568	1	0.0	254.62586228464326	0	0.0	7977.34391567161	0	0.0	11314.177115802335	0	0.0	11808.6225948777	4.0566664437253E-5
4542000	-81435.5007777826	-81336.50480637248	-98.99597141011847	-81336.50480637248	20899.33837476469	-92.08821613113633	1.0824636392973553E-4	0.30895677283683415	1	0.0	474.53416914202774	1	0.0	13900.408101936897	0	0.0	19648.16929872212	0	0.0	20899.33837476469	2.3021883582419005E-5
4543000	-81429.50028936983	-81335.80226007821	-93.69802929160628	-81335.80226007821	11678.463744026189	-86.79027401262414	3.096397831208701E-5	0.8565635841282033	1	0.0	276.5214754328213	1	0.0	8154.526561288467	0	0.0	10937.847628847632	0	0.0	11678.463744026189	4.0104521262284395E-5
4544000	-81431.4979603762	-81334.61243582873	-96.88552454746564	-81334.61243582873	17471.910126268755	-89.9777692684835	7.851845199558148E-5	0.5620410104150442	1	0.0	383.92833000628923	0	0.0	11768.835518273454	0	0.0	16516.23619974851	0	0.0	17471.910126268755	2.7180571666424966E-5
4545000	-81444.97548144178	-81345.49740112701	-99.47808031477328	-81345.49740112701	22960.16154718052	-92.57032503579114	5.9226119968246835E-5	0.48833148186649566	1	0.0	518.41334409954	1	0.0	16389.94038223966	0	0.0	21130.84721768522	0	0.0	22960.16154718052	2.0400351373948957E-5
4546000	-81431.22004357447	-81334.7129341871	-96.50710938736772	-81334.7129341871	16292.960074622679	-89.59935410838558	1.3349039481296855E-5	0.9261146604651259	1	0.0	383.2021736839065	1	0.0	10979.264474994205	0	0.0	15580.148623318042	0	0.0	16292.960074622679	2.8951270903899212E-5
4547000	-81431.55587936126	-81335.70143322325	-95.85444613800823	-81335.70143322325	14575.340959891317	-88.94669085902609	1.5136599225077459E-4	0.5776584133743496	1	0.0	345.62181728893864	1	0.0	9703.109481923353	0	0.0	13860.606532952797	0	0.0	14575.340959891317	3.281801610006142E-5
4548000	-81433.16979519928	-81335.63204700314	-97.53774819614802	-81335.63204700314	18843.812131746578	-90.62999291716588	4.766743371922913E-5	0.6969306956104788	0	0.0	459.94313067281524	0	0.0	12826.79455051151	0	0.0	17456.186665012192	0	0.0	18843.812131746578	2.544179203488343E-5
4549000	-81434.43002603158	-81335.85688018432	-98.5731458472526	-81335.85688018432	18008.97023891895	-91.66539056827047	1.676593737088709E-4	0.20082673755798203	1	0.0	402.5797038647175	1	0.0	11892.248569200465	0	0.0	17053.671476931653	0	0.0	18008.97023891895	2.669268736059983E-5
4550000	-81434.81512990441	-81337.82850102878	-96.98662887563722	-81337.82850102878	14671.676510656212	-90.07887359665509	1.7908311270657123E-4	0.7016365328863075	1	0.0	320.34513228060393	1	0.0	9660.894732985285	0	0.0	13806.330463771861	0	0.0	14671.676510656212	3.296018286047501E-5
4551000	-81430.78530335282	-81336.00243273537	-94.78287061744844	-81336.00243273537	13886.515740354354	-87.8751153384663	6.535050571785885E-5	0.7016365328863075	1	0.0	310.59440692415217	1	0.0	9450.48704782833	0	0.0	12895.486389336054	0	0.0	13886.515740354354	3.394679225663042E-5
4552000	-81432.95078091118	-81335.73130327463	-97.21947763655228	-81335.73130327463	18153.027153747124	-90.31172235757015	8.316121705951549E-5	0.6682313137380798	1	0.0	429.5567379504888	1	0.0	12195.834726582787	0	0.0	16997.316836595593	0	0.0	18153.027153747124	2.644112382841239E-5
4553000	-81431.18006905475	-81335.85314433771	-95.32692471704124	-81335.85314433771	14486.53078042568	-88.4191694380591	1.0735717003428073E-4	0.47597337561028075	1	0.0	297.76915035958933	1	0.0	9952.984556167416	0	0.0	13801.692468622556	0	0.0	14486.53078042568	3.3013855475478905E-5
4554000	-81437.26289270785	-81339.38009684694	-97.88279586090685	-81339.38009684694	19113.510864320986	-90.97504058192472	3.6796191808147685E-5	0.7423487877631413	1	0.0	495.2627923757793	1	0.0	13037.860875571341	0	0.0	18043.170035290022	0	0.0	19113.510864320986	2.4175875131082243E-5
4555000	-81426.879964395	-81334.9350588565	-91.94490553850619	-81334.9350588565	10066.312352552517	-85.03715025952405	1.4888003559252632E-4	0.6622585472515362	1	0.0	238.68849582753464	1	0.0	6814.620171207192	0	0.0	9538.357003145233	0	0.0	10066.312352552517	4.71352499413407E-5
4556000	-81428.01688352361	-81333.44012568293	-94.57675784068321	-81333.44012568293	13336.19516610985	-87.66900256170108	1.2079914565941893E-4	0.4135823015149972	1	0.0	305.65631442212	1	0.0	9050.141954696543	0	0.0	12648.274546902137	0	0.0	13336.19516610985	3.5538191867002284E-5
4557000	-81432.7236739389	-81336.91736305197	-95.80631088693393	-81336.91736305197	15292.77178600931	-88.89855560795179	8.547033602897715E-5	0.5057709002424045	1	0.0	346.40329689850296	1	0.0	10216.748880841347	0	0.0	14512.45239622511	0	0.0	15292.77178600931	3.094462071923294E-5
4558000	-81452.47197329682	-81339.27656680887	-113.19540648795324	-81339.27656680887	102289.4191114075	-106.2876512089711	1.7568950722107745E-5	0.24474324907596395	1	0.0	2107.946700174392	1	0.0	71475.21192861082	0	0.0	98178.63046889441	0	0.0	102289.4191114075	4.5990521550883455E-6
4559000	-81439.91117467849	-81336.02799268338	-103.88318199510901	-81336.02799268338	38859.96822684387	-96.97542671612688	2.7710109142030643E-5	0.6970252260333096	1	0.0	957.8693765331291	1	0.0	26093.98832879892	0	0.0	36454.8081851364	0	0.0	38859.96822684387	1.2342720387670623E-5
4560000	-81435.85307093013	-81341.37999880154	-94.47307212858381	-81341.37999880154	13544.619904959673	-87.56531684960167	4.490969092099748E-5	0.8639216072018225	1	0.0	405.75100815859406	1	0.0	9291.168615540924	0	0.0	13045.190561686348	0	0.0	13544.619904959673	3.473043670953725E-5
4561000	-81435.69276238074	-81340.16142586964	-95.53133651110844	-81340.16142586964	10716.104969137787	-88.6235812321263	3.492896852832087E-4	0.22951346350751115	1	0.0	325.7120583612516	1	0.0	7349.235030872175	0	0.0	10228.566198110719	0	0.0	10716.104969137787	4.3650707831420366E-5
4562000	-81428.84216497568	-81335.14891117961	-93.69325379606767	-81335.14891117961	12077.01535873028	-86.78549851708553	1.312000316937043E-4	0.38467382029438246	1	0.0	261.3211880526741	1	0.0	8042.369916970236	0	0.0	11424.138252056504	0	0.0	12077.01535873028	3.997573781063755E-5
4563000	-81429.9245095215	-81335.72987186386	-94.19463765763416	-81335.72987186386	12828.948446842356	-87.28688237865202	1.2436674542545947E-4	0.5189323794515539	1	0.0	290.95599725058713	1	0.0	8753.624572866946	0	0.0	12194.450556727552	0	0.0	12828.948446842356	3.719621186747493E-5
4564000	-81437.80923857022	-81337.71195656799	-100.09728200222666	-81337.71195656799	23932.350309503207	-93.18952672324453	7.814466875661254E-5	0.2346709764761254	1	0.0	555.0173011504116	1	0.0	16995.396913495322	0	0.0	22494.63925441022	0	0.0	23932.350309503207	1.9860346090524196E-5
4565000	-81436.84413504635	-81342.31901163176	-94.52512341460425	-81342.31901163176	12533.604213919247	-87.61736813562212	1.4030162681038594E-4	0.053411362923253713	1	0.0	325.7964084458317	1	0.0	8780.93476421885	0	0.0	11729.609861450648	0	0.0	12533.604213919247	3.709269758113003E-5
4566000	-81432.27454048092	-81338.74856372266	-93.52597675825815	-81338.74856372266	11719.729203110232	-86.61822147927602	1.1931391724614776E-4	0.40385668148237336	1	0.0	294.8049353476562	1	0.0	8124.032483192728	0	0.0	10984.42789987324	0	0.0	11719.729203110232	4.102053562969496E-5
4567000	-81439.56414233874	-81335.40938019686	-104.15476214189043	-81335.40938019686	36736.22594525605	-97.2470068629083	5.0185999283806284E-5	0.7358805930951633	1	0.0	825.8063676355911	1	0.0	25244.513791911173	0	0.0	34656.10170232807	0	0.0	36736.22594525605	1.2971450255599433E-5
4568000	-81435.66800158117	-81336.47128732121	-99.19671425996047	-81336.47128732121	21005.508364529465	-92.28895898097834	1.094761368071103E-4	0.017056515079484007	1	0.0	489.65060692953654	1	0.0	14326.920712842739	0	0.0	20161.5961196955	0	0.0	21005.508364529465	2.20672470764025E-5
4569000	-81429.74740371999	-81335.25226934788	-94.49513437209899	-81335.25226934788	12654.666960541257	-87.58737909311685	1.6239580808513477E-4	0.09627237535202335	1	0.0	302.4561742486072	1	0.0	8723.537549994327	0	0.0	11913.279233675528	0	0.0	12654.666960541257	3.682847356408885E-5
4570000	-81431.01193661743	-81338.33853587513	-92.67340074230015	-81338.33853587513	10849.847841008306	-85.76564546331801	1.2194655670389197E-4	0.597878071600468	0	0.0	256.7498040339326	1	0.0	7548.856182771818	0	0.0	10383.273599365815	0	0.0	10849.847841008306	4.355987510297307E-5
4571000	-81434.9495697777	-81339.02582692713	-95.92374285057721	-81339.02582692713	13713.247137782404	-89.01598757159508	2.0260615920001778E-4	0.1596943999820712	1	0.0	345.48976403431976	1	0.0	9691.338314453946	0	0.0	13065.74325964529	0	0.0	13713.247137782404	3.404463299420255E-5
4572000	-81431.50973772943	-81335.16249235539	-96.34724537404531	-81335.16249235539	15095.114948744495	-89.43949009506318	9.12709469744706E-5	0.1531729473564995	1	0.0	356.08234038189016	1	0.0	10276.168540549752	0	0.0	14196.36711756411	0	0.0	15095.114948744495	3.212197162014025E-5
4573000	-81436.66494840177	-81336.53206959939	-100.132878802379	-81336.53206959939	24608.586316860437	-93.22512352339686	6.873203672513325E-5	0.6308806063581539	1	0.0	556.5433309943825	1	0.0	17138.965904131008	0	0.0	23225.88056643562	0	0.0	24608.586316860437	1.9441149496253747E-5
4574000	-81427.6905950407	-81334.10930793396	-93.5812871067287	-81334.10930793396	11907.696937487148	-86.67353182774656	1.5061108179396723E-4	0.5769306449091843	1	0.0	283.81211452097557	1	0.0	7982.7062213922645	0	0.0	11312.312262203764	0	0.0	11907.696937487148	3.9827429995268114E-5
4575000	-81431.87677785293	-81336.51547072479	-95.36130712813917	-81336.51547072479	14252.028279859056	-88.45355184915704	1.351113620427839E-4	0.5345246530891397	1	0.0	311.7041826271137	1	0.0	9891.714179471184	0	0.0	13280.187051178453	0	0.0	14252.028279859056	3.3628224104094064E-5
4576000	-81428.63106855468	-81335.7391000618	-92.89196849288219	-81335.7391000618	10673.407846324391	-85.98421321390005	1.3389930958087262E-4	0.2658365770404146	1	0.0	233.27232835595393	1	0.0	7379.362837189885	0	0.0	10040.253234894772	0	0.0	10673.407846324391	4.509510380751698E-5
4577000	-81442.88669966209	-81336.64515923159	-106.24154043050436	-81336.64515923159	46791.22593244556	-99.33378515152222	3.9362961787054526E-5	0.0769930268134494	1	0.0	1182.1505691137027	1	0.0	31453.96270614338	0	0.0	44738.688277223235	0	0.0	46791.22593244556	1.0212974462448303E-5
4578000	-81436.74636959538	-81338.2055727129	-98.54079688247944	-81338.2055727129	20483.73109912384	-91.6330416034973	6.42795946463614E-5	0.39796560684197557	1	0.0	475.62856890483397	1	0.0	13971.860180338033	0	0.0	18828.17557508729	0	0.0	20483.73109912384	2.3599244661503163E-5
4579000	-81432.8421492916	-81337.94644573808	-94.89570355351405	-81337.94644573808	13758.75646986701	-87.98794827453192	1.1692655447974136E-4	0.6755650295178557	1	0.0	318.2099044080154	1	0.0	9382.017482367693	0	0.0	12941.727827637675	0	0.0	13758.75646986701	3.417875365599989E-5
4580000	-81439.6268858209	-81337.59518752169	-102.03169829920333	-81337.59518752169	27854.72589330441	-95.12394302022119	2.5670191700009382E-5	0.5780684255182089	1	0.0	652.513618085191	1	0.0	18695.4569764881	0	0.0	25644.586106007155	0	0.0	27854.72589330441	1.7029481647537072E-5
4581000	-81434.91891173107	-81339.64556944065	-95.27334229043147	-81339.64556944065	14601.695143751716	-88.36558701144934	5.9873246798925684E-5	0.8684297875839869	0	0.0	351.2751735492925	1	0.0	10343.976518020092	0	0.0	13987.321895823598	0	0.0	14601.695143751716	3.2553681262057934E-5
4582000	-81430.70608218778	-81335.45914895344	-95.24693323434018	-81335.45914895344	12480.716003417238	-88.33917795535804	1.249020618055148E-4	0.9012018398033875	1	0.0	256.1981531667497	1	0.0	8458.486597381474	0	0.0	11689.41517436095	0	0.0	12480.716003417238	3.8871901743459025E-5
4583000	-81429.27162733539	-81335.51599231313	-93.75563502226437	-81335.51599231313	11806.981137643726	-86.84787974328223	1.6880855101902782E-4	0.2290742623376619	1	0.0	280.9128966692576	1	0.0	8045.920954257005	0	0.0	11410.225687127551	0	0.0	11806.981137643726	4.018871196558846E-5
4584000	-81427.89468561414	-81335.46947053177	-92.42521508237617	-81335.46947053177	10818.434628804845	-85.51745980339403	9.476968158090382E-5	0.6802097291188399	1	0.0	246.93907740411788	1	0.0	7360.497921960184	0	0.0	10182.08626728973	0	0.0	10818.434628804845	4.426331684040338E-5
4585000	-81438.50328637137	-81340.29419600472	-98.2090903666475	-81340.29419600472	18315.908736904003	-91.30133508766536	1.2059180036037738E-4	0.7134885055983091	1	0.0	434.2405500396869	1	0.0	12355.167061568744	0	0.0	17008.780406906073	0	0.0	18315.908736904003	2.6648689469434636E-5
4586000	-81430.30051855449	-81337.02775603451	-93.2727625199831	-81337.02775603451	10952.572013964678	-86.36500724100097	2.04164109294455E-4	0.33249780142618174	1	0.0	285.4404320887364	1	0.0	7429.447563175794	0	0.0	10598.856097014135	0	0.0	10952.572013964678	4.3154219373582905E-5
4587000	-81429.36793791526	-81335.37461512255	-93.99332279270403	-81335.37461512255	12604.191157025143	-87.0855675137219	1.0864048819040342E-4	0.5431221579850118	1	0.0	289.77820659650376	1	0.0	8543.085736648345	0	0.0	12122.581550326866	0	0.0	12604.191157025143	3.774770565639122E-5
4588000	-81434.36803279661	-81336.86500728891	-97.50302550769642	-81336.86500728891	17691.165345443496	-90.59527022871428	3.907420907901134E-5	0.6763838825151377	1	0.0	362.9184693546852	1	0.0	12048.683239974316	1	0.0	16478.690392291956	0	0.0	17691.165345443496	2.737248821355189E-5
4589000	-81429.03687031787	-81334.85441709864	-94.1824532192309	-81334.85441709864	12460.611967684594	-87.27469794024876	1.4398614808094478E-4	0.20333307644927023	1	0.0	261.7082049038742	1	0.0	8358.485600959672	0	0.0	11725.004682133129	0	0.0	12460.611967684594	3.803716421294096E-5
4590000	-81431.53195084834	-81338.0434085107	-93.48854233763645	-81338.0434085107	11979.767319598886	-86.58078705865431	1.0529817120263464E-4	0.5800893233145642	1	0.0	269.7484891861975	1	0.0	7976.264678946387	0	0.0	11434.87827933207	0	0.0	11979.767319598886	3.942405465936693E-5
4591000	-81445.28655629506	-81342.92860488815	-102.35795140691854	-81342.92860488815	25946.285485355587	-95.45019612793641	1.2502452165242707E-4	0.26900032917695516	1	0.0	517.5787439097579	1	0.0	17967.37158642552	0	0.0	24138.429100530106	0	0.0	25946.285485355587	1.8466930678987648E-5
4592000	-81443.10817490438	-81337.05651939109	-106.0516555132921	-81337.05651939109	49190.59873882919	-99.14390023430997	1.9300552340330955E-5	0.8242488678774803	1	0.0	1144.2729713644067	1	0.0	33197.644263904636	0	0.0	46731.05964360867	0	0.0	49190.59873882919	9.629114333670395E-6
4593000	-81430.73001090951	-81334.83915487459	-95.89085603492136	-81334.83915487459	15502.813523893337	-88.98310075593922	9.905759021653339E-5	0.5891894600561264	1	0.0	359.8689091864171	1	0.0	10655.734712429663	0	0.0	14755.052925623198	0	0.0	15502.813523893337	3.071313742869423E-5
4594000	-81431.33074784618	-81337.09819436983	-94.23255347635121	-81337.09819436983	12403.671529601717	-87.32479819736908	7.954019820256191E-5	0.5434860840918608	1	0.0	336.0362855524667	1	0.0	8502.961667420399	0	0.0	11737.14540135216	0	0.0	12403.671529601717	3.775278411892632E-5
4595000	-81435.19545754258	-81339.21710921674	-95.97834832584105	-81339.21710921674	15880.782893798432	-89.07059304685892	7.698324381847854E-5	0.747061102305502	1	0.0	354.3923361525846	1	0.0	10706.447120834751	0	0.0	15410.340289067859	0	0.0	15880.782893798432	2.933160397379915E-5
4596000	-81428.4477763869	-81335.10350636316	-93.34427002375241	-81335.10350636316	11969.466068644964	-86.43651474477028	9.664449849187026E-5	0.7112310301177196	1	0.0	271.85070926266656	1	0.0	8093.928640063035	0	0.0	11279.888707532096	0	0.0	11969.466068644964	3.9112110053986765E-5
4597000	-81434.04920895632	-81336.37302206649	-97.67618688982643	-81336.37302206649	17361.16394976203	-90.76843161084429	7.096282390527007E-5	0.2397596085321719	1	0.0	442.0551924949042	1	0.0	11971.875660811005	0	0.0	16351.197675004149	0	0.0	17361.16394976203	2.7682429719756696E-5
4598000	-81436.73804271196	-81335.21889258108	-101.51915013088528	-81335.21889258108	24049.59099677913	-94.61139485190314	1.8324376738957416E-5	0.6961030762121616	1	0.0	559.053940364671	1	0.0	16666.417809103285	0	0.0	23089.08133862268	0	0.0	24049.59099677913	1.971738151309698E-5
4599000	-81439.19215602793	-81335.01248098158	-104.17967504635826	-81335.01248098158	38833.498769120604	-97.27191976737612	3.9976388538533E-5	0.671491557097206	1	0.0	920.488110766103	1	0.0	27218.054827733213	0	0.0	36724.20892795588	0	0.0	38833.498769120604	1.2134297104448341E-5
4600000	-81444.3082681155	-81336.78440182211	-107.52386629340316	-81336.78440182211	55304.77845133967	-100.61611101442102	2.1230433203741916E-5	0.45586803801869774	1	0.0	1266.4408203111855	1	0.0	37073.81033041386	0	0.0	52209.99800557345	0	0.0	55304.77845133967	8.626269036345009E-6
4601000	-81434.26870810616	-81339.49957537462	-94.76913273153599	-81339.49957537462	12827.873515645517	-87.86137745255385	1.8065999810478378E-4	0.08788174758776009	1	0.0	296.62018807463625	1	0.0	8726.995419672015	1	0.0	12062.248786012307	0	0.0	12827.873515645517	3.675582860812961E-5
4602000	-81428.71639242048	-81334.91113506044	-93.80525736004923	-81334.91113506044	11567.226639807119	-86.89750208106709	1.9430327133088113E-4	0.508360816667255	1	0.0	268.2746497784968	1	0.0	7767.8142383801805	0	0.0	10995.887501356068	0	0.0	11567.226639807119	4.119916416153863E-5
4603000	-81437.04473095835	-81336.80637128997	-100.23835966837657	-81336.80637128997	23433.308154034963	-93.33060438939444	1.0033393202026709E-4	0.5259967000260899	1	0.0	494.6997036520296	1	0.0	15995.507512904082	0	0.0	21952.207242678214	0	0.0	23433.308154034963	2.0299866018228914E-5
4604000	-81432.05486886112	-81338.40888211658	-93.64598674453168	-81338.40888211658	12088.715520424304	-86.73823146554955	1.4306233296112276E-4	0.5671907499373444	1	0.0	300.94683476345057	1	0.0	8111.03900689547	0	0.0	11296.269541058193	0	0.0	12088.715520424304	4.0100145316314224E-5
4605000	-81428.25008145414	-81334.66669254324	-93.5833889109111	-81334.66669254324	11684.993304088433	-86.67563363192896	1.1554191061307034E-4	0.38049019024863406	1	0.0	261.86180498650924	1	0.0	7973.641780036048	0	0.0	11132.011588503276	0	0.0	11684.993304088433	4.064709293509287E-5
4606000	-81432.93378375635	-81337.36989452258	-95.56388923376835	-81337.36989452258	13963.775655635614	-88.65613395478621	1.0333773342776061E-4	0.8456547081594166	1	0.0	350.41673368197377	1	0.0	9535.949407512038	0	0.0	13493.791957130063	0	0.0	13963.775655635614	3.4070147866486556E-5
4607000	-81428.92877970442	-81336.20049207477	-92.72828762965702	-81336.20049207477	11271.476561904603	-85.82053235067488	3.5612802240595275E-5	0.9353411744334714	1	0.0	260.91823070612276	1	0.0	7891.403176368922	0	0.0	10582.875839566792	0	0.0	11271.476561904603	4.222638053313077E-5
4608000	-81438.13825883355	-81336.74587191406	-101.3923869194977	-81336.74587191406	29102.119425436762	-94.48463164051556	1.7447066662067262E-5	0.9353411744334714	1	0.0	655.4943202067832	1	0.0	20121.08274045928	0	0.0	27824.602952213936	0	0.0	29102.119425436762	1.623850905542653E-5
4609000	-81431.01093832728	-81335.88705695495	-95.12388137232698	-81335.88705695495	13072.194743018777	-88.21612609334484	1.9791302348706844E-4	0.1460640489935005	1	0.0	330.12083066539697	1	0.0	8923.34268797751	0	0.0	12355.606769283935	0	0.0	13072.194743018777	3.614589910355229E-5
4610000	-81431.3842925062	-81339.28154586705	-92.10274663915465	-81339.28154586705	9903.973781478824	-85.19499136017251	5.2344431650897635E-5	0.7898898091656026	1	0.0	244.53113018744207	1	0.0	6769.3671705908	0	0.0	9500.128552244669	0	0.0	9903.973781478824	4.860831660783978E-5
